9780151008117,"Possessing encyclopedia-like intelligence, unusual zookeeper's son Pi Patel sets sail for America, but when the ship sinks, he escapes on a life boat and is lost at sea with a dwindling number of animals until only he and a hungry Bengal tiger remain. 40,000 first printing."
9789380658797,
9788171674565,". THE BLACK PANTHER OF SIVANIPALLI The author, more famous for hunting man-eating tigers, finds in a wily panther a real challenger to his hunting acumen. 2. THE TIGER ROARS Hailed as the best of all of Anderson's books, the celebrated author reminisces about the man-eating tigers he had tracked down, a ferocious panther fond of human blood, the aging elephant meeting a sad end, and his own adventurous hours spent in the primeval jungles of India. 3. JUNGLES LONG AGO Taking a holiday from big game hunting, Anderson lovingly reminisces about his exciting days and star-lit nights spent amidst the simple folks inhabiting the fringes of dark forests. Kenneth Anderson (1910-74) hailed from a Scottish family settled in India for six generations. His love for the denizens of Indian jungle led him to big game hunting and eventually to writing real-life adventure stories. His books are hailed as classics of jungle lore."
9780552559621,
9781409110972,
9780330492270,"The Sunday Times top-ten bestseller from the author of The Men Who Stare at Goats This is an utterly compelling and often unbelievable adventure into the world of madness. Jon Ronson meets everybody from a Broadmoor inmate who swears he faked a mental disorder to get a lighter sentence but is now stuck there to the influential psychologist who developed the industry standard Psychopath Test and who is convinced that many important CEOs and politicians are in fact psychopaths. Combining Jon's trademark humour, charm and investigative incision, The Psychopath Test is a deeply honest book unearthing dangerous truths and asking serious questions about how we define normality in a world where we are increasingly judged by our maddest edges."
9780195622560,
9780718194543,
9788172344573,
9780553818130,
9781408704202,
9780606321853,"New threats emerge to endanger the future of the Seven Kingdoms, as Daenerys Targaryen, ruling in the East, fights off a multitude of enemies, while Jon Snow, Lord Commander of the Night's Watch, faces his foes both in the Watch and beyond the great Wallof ice and stone."
9780719568893,
9781439160770,
9780141441979,"Jules Verne's pioneering classic tells the story of the distinguished but eccentric Professor Lidenbrock, who finds a scrap of parchment in an old manuscript. A cipher, written in runes, tells of an entrance to another world - a world hidden beneath our own. So with his nephew reluctantly in tow, the Professor follows this cryptic clue down into a dormant volcano, and the further they descend, the more extraordinary the discoveries and creatures that they encounter, the greater the dangers, and the more ancient the living past that surrounds them. This new translation by Frank Wynne is accompanied by an introduction on the science of Verne's work and its influences. This edition also includes notes, a chronology and suggested further reading."
9781440424656,
9781941043004,"A beloved masterpiece, The Adventures of Tom Sawyer captures the endearing tales of a young boy growing up along the Mississippi River in the mid-1800s. Tom's mischievousness places him and his friends into increasingly perilous situations, while, at the same time, Tom develops morally and comes to understand his relationship to society. Through his masterful use of satire, Twain exposes many of society's hypocrisies and superstitions and invites us to explore the balance between subversion and authority. Paradoxically, as Tom matures toward adulthood, Twain reveals the childishness of many adult institutions such as society, education, religion, and work. Simple and true, Tom's adventures are sure to remain both cherished and relevant to many generations yet to come. This premium hardcover edition is printed on acid-free 50-pound creme paper and set in a readable modern font. This quality volume is bound to make an attractive addition to any library."
9781434101860,"Loosely based on an experience in Joseph Conrad's life, this short novel tells the story ofone man's journey into darkest Africa--and the darkness of the human heart. Both thoughtful and compelling, The Heart of Darknesstakes measure of ""the thin line between civilization and barbarity."" Virginia Woolf wrote of Conrad, ""His books are full of moments of vision. They light up a whole character in a flash. . . .He could not write badly, one feels, to save his life."" A publication of Boomer Books, especially designed and typeset for easy reading."
9780393964523,"Michael Shinagel has collated the reprint with all six authorizededitions published by Taylor in 1719 to achieve a text that is faithfulto Defoe's original edition. Annotations assist the reader with obscurewords and idioms, biblical references, and nautical terms. ""Contexts"" helps the reader understand the novel's historical andreligious significance. Included are four contemporary accounts ofmarooned men, Defoe's autobiographical passages on the novel'sallegorical foundation, and aspects of the Puritan emblematic traditionessential for understanding the novel's religious aspects. ""Eighteenth-and Nineteenth-Century Opinions"" is a comprehensive studyof early estimations by prominent literary and political figures,including Alexander Pope, Jean-Jacques Rousseau, Samuel Johnson, SamuelTaylor Coleridge, William Wordsworth, Edgar Allen Poe, Thomas BabingtonMacaulay, Charles Dickens, Karl Marx, and John Stuart Mill. ""Twentieth-Century Criticism"" is a collection of fourteen essays (fiveof them new to the Second Edition) that presents a variety ofperspectives on Robinson Crusoe by Virginia Woolf, Ian Watt, EricBerne, Maximillian E. Novak, Frank Budgen, James Joyce, George A.Starr, J. Paul Hunter, James Sutherland, John J. Richetti, LeopoldDamrosch, Jr., John Bender, Michael McKeon, and Carol Houlihan Flynn. A Chronology of Defoe's life and work and an updated SelectedBibliography are also included."
9780312066659,"Adopted at more than 1,000 colleges and universities, Bedford/St. Martin's innovative Case Studies in Contemporary Criticism series has introduced more than a quarter of a million students to literary theory and earned enthusiastic praise nationwide. Along with an authoritative text of a major literary work, each volume presents critical essays, selected or prepared especially for students, that approach the work from several contemporary critical perspectives, such as gender criticism and cultural studies. Each essay is accompanied by an introduction (with bibliography) to the history, principles, and practice of its critical perspective. Every volume also surveys the biographical, historical, and critical contexts of the literary work and concludes with a glossary of critical terms. New editions reprint cultural documents that contextualize the literary works and feature essays that show how critical perspectives can be combined."
