9780099498186,Arthur Golden,Fiction,Historical Fiction,Romance,"A seductive and evocative epic on an intimate scale, that tells the extraordinary story of a geisha girl. Summoning up more than twenty years of Japan's most dramatic history, it uncovers a hidden world of eroticism and enchantment, exploitation and degradation. From a small fishing village in 1929, the tale moves to the glamorous and decadent heart of Kyoto in the 1930s, where a young peasant girl is sold as servant and apprentice to a renowned geisha house. She tells her story many years later from the Waldorf Astoria in New York; it exquisitely evokes another culture, a different time and the details of an extraordinary way of life. It conjures up the perfection and the ugliness of life behind rice-paper screens, where young girls learn the arts of geisha - dancing and singing, how to wind the kimono, how to walk and pour tea, and how to beguile the most powerful men."
9780141182742,Arthur Miller,Fiction,Drama,Classics,"Arthur Miller's extraordinary masterpiece, Death of a Salesman changed the course of modern theatre, and has lost none of its power as an examination of American life. 'A man is not an orange. You can't eat the fruit and throw the peel away'Willy Loman is on his last legs. Failing at his job, dismayed at his the failure of his sons, Biff and Happy, to live up to his expectations, and tortured by his jealousy at the success and happiness of his neighbour Charley and his son Bernard, Willy spirals into a well of regret, reminiscence, and A scathing indictment of the ultimate failure of the American dream, and the empty pursuit of wealth and success, is a harrowing journey. In creating Willy Loman, his destructively insecure anti-hero, Miller defined his aim as being 'to set forth what happens when a man does not have a grip on the forces of life'."
9781586638498,John Crowther,Classics,Plays,Drama,"No Fear Shakespeare gives you the complete text of The Tempest on the left-hand page, side-by-side with an easy-to-understand translation on the right.Each No Fear Shakespeare contains:The complete text of the original playA line-by-line translation that puts Shakespeare into everyday languageA complete list of characters with descriptionsPlenty of helpful commentary"
9780007902309,William Shakespeare,Plays,Classics,Plays,
9789382563983,,,,,
9780007902323,William Shakespeare,Classics,Plays,Fiction,
9789382563235,,,,,
9780553213041,William Shakespeare,Classics,Plays,Drama,"An exciting new edition of the complete works of Shakespeare with these features:  Illustrated with photographs from New York Shakespeare Festival productions, vivid readable readable introductions for each play by noted scholar David Bevington, a lively personal foreword by Joseph Papp, an insightful essay on the play in performance, modern spelling and pronunciation, up-to-date annotated bibliographies, and convenient listing of key passages."
9780141190273,Arthur Miller,Plays,Classics,Drama,"Fading southern belle Blanche Dubois depends on the kindness of strangers and is adrift in the modern world. When she arrives to stay with her sister Stella in a crowded, boisterous corner of New Orleans, her delusions of grandeur bring her into conflict with Stella's crude, brutish husband Stanley. Eventually their violent collision course causes Blanche's fragile sense of identity to crumble, threatening to destroy her sanity and her one chance of happiness."
9780007902392,William Shakespeare,Classics,Plays,Drama,
9788176061278,,,,,
